Country,City,State,Postal Code,Region,DATE_VALID_STD,DOY_STD,MIN_TEMPERATURE_AIR_2M_F,AVG_TEMPERATURE_AIR_2M_F,MAX_TEMPERATURE_AIR_2M_F,MIN_TEMPERATURE_WETBULB_2M_F,AVG_TEMPERATURE_WETBULB_2M_F,MAX_TEMPERATURE_WETBULB_2M_F,MIN_TEMPERATURE_DEWPOINT_2M_F,AVG_TEMPERATURE_DEWPOINT_2M_F,MAX_TEMPERATURE_DEWPOINT_2M_F,MIN_TEMPERATURE_FEELSLIKE_2M_F,AVG_TEMPERATURE_FEELSLIKE_2M_F,MAX_TEMPERATURE_FEELSLIKE_2M_F,MIN_TEMPERATURE_WINDCHILL_2M_F,AVG_TEMPERATURE_WINDCHILL_2M_F,MAX_TEMPERATURE_WINDCHILL_2M_F,MIN_TEMPERATURE_HEATINDEX_2M_F,AVG_TEMPERATURE_HEATINDEX_2M_F,MAX_TEMPERATURE_HEATINDEX_2M_F,MIN_HUMIDITY_RELATIVE_2M_PCT,AVG_HUMIDITY_RELATIVE_2M_PCT,MAX_HUMIDITY_RELATIVE_2M_PCT,MIN_HUMIDITY_SPECIFIC_2M_GPKG,AVG_HUMIDITY_SPECIFIC_2M_GPKG,MAX_HUMIDITY_SPECIFIC_2M_GPKG,MIN_PRESSURE_2M_MB,AVG_PRESSURE_2M_MB,MAX_PRESSURE_2M_MB,MIN_PRESSURE_TENDENCY_2M_MB,AVG_PRESSURE_TENDENCY_2M_MB,MAX_PRESSURE_TENDENCY_2M_MB,MIN_PRESSURE_MEAN_SEA_LEVEL_MB,AVG_PRESSURE_MEAN_SEA_LEVEL_MB,MAX_PRESSURE_MEAN_SEA_LEVEL_MB,MIN_WIND_SPEED_10M_MPH,AVG_WIND_SPEED_10M_MPH,MAX_WIND_SPEED_10M_MPH,AVG_WIND_DIRECTION_10M_DEG,MIN_WIND_SPEED_80M_MPH,AVG_WIND_SPEED_80M_MPH,MAX_WIND_SPEED_80M_MPH,AVG_WIND_DIRECTION_80M_DEG,MIN_WIND_SPEED_100M_MPH,AVG_WIND_SPEED_100M_MPH,MAX_WIND_SPEED_100M_MPH,AVG_WIND_DIRECTION_100M_DEG,TOT_PRECIPITATION_IN,TOT_SNOWFALL_IN,TOT_SNOWDEPTH_IN,MIN_CLOUD_COVER_TOT_PCT,AVG_CLOUD_COVER_TOT_PCT,MAX_CLOUD_COVER_TOT_PCT,MIN_RADIATION_SOLAR_TOTAL_WPM2,AVG_RADIATION_SOLAR_TOTAL_WPM2,MAX_RADIATION_SOLAR_TOTAL_WPM2,TOT_RADIATION_SOLAR_TOTAL_WPM2
United States,New Albany,Indiana,47150,Central,14-05-2022,134,63.7,68,72.5,63.3,66.1,68.9,63.1,65.2,67.4,63.7,68,72.5,63.7,68,72.5,63.7,68,72.5,80,91,98,12.2,13.2,14.3,1009.54,1011.53,1013.7,-1.2,-0.1,0.8,1013.01,1014.87,1016.92,1.4,4.8,6.4,358,2,7.8,11,359,2.2,8.4,11.5,358,0,0,0,8,65,96,0,126,528.4,3023.5
United States,New Albany,Indiana,47150,Central,11-05-2022,131,62.8,65,70.1,59.8,61.3,62.4,55.7,58.9,60.9,62.8,65,70.1,62.8,65,70.1,62.8,65,70.1,61,81,93,9.3,10.5,11.2,1020.03,1023.07,1025.35,-1.3,-0.2,0.2,1022.79,1026.19,1028.46,1.9,8.4,11.1,77,3.8,12.6,15.4,76,4.3,13.5,16.3,76,0.28,0,0,99,100,100,0,85.4,451.3,2050.1
United States,New Albany,Indiana,47150,Central,10-05-2022,130,57.8,63.4,67.4,56.9,59.6,63,54.5,57.1,60.4,57.8,63.4,67.4,57.8,63.4,67.4,57.8,63.4,67.4,68,81,96,8.9,9.8,11,1024.81,1025.71,1026.45,-1,0,0.8,1028.11,1029.02,1030.08,2,6.5,10.4,110,4.1,10,15,109,4.6,10.7,16,109,0.17,0,0,56,91,100,0,70.5,425.1,1691.7
United States,New York City,New York,10024,East,31-01-2022,31,64.6,74.8,83,63.9,69.5,72.2,63.5,66.9,70.2,64.6,76.2,86.1,64.6,74.8,83,64.6,76.2,86.1,58,78,98,12.5,14.2,15.8,1002.32,1005.15,1008.55,-1.7,-0.3,0.5,1005.72,1008.42,1011.89,1,4.7,9.3,85,1.4,6.4,11.7,74,1.4,6.5,11.9,72,0.01,0,0,0,6,31,0,347.7,1031.8,8343.5
United States,New York City,New York,10024,East,17-05-2022,137,54.6,60.2,66.7,49.7,53.3,55.8,43,47,50.7,52.3,59.7,66.7,52.3,59.7,66.7,54.6,60.2,66.7,45,62,77,5.9,6.8,7.8,1013.43,1015.04,1016.5,-0.7,0.1,1.1,1016.41,1018.13,1019.74,3.7,6.9,9,253,6.3,10.6,13.8,252,6.9,11.4,14.8,251,0,0,0,0,1,2,0,157.1,599.8,3771.1
United States,Troy,New York,12180,East,18-03-2022,77,66.9,72.9,80.5,66.2,68.5,70.3,63.3,66.3,68.8,66.9,73.8,82.6,66.9,72.9,80.5,66.9,73.8,82.6,57,81,96,12.4,13.7,14.9,1011.83,1013.17,1014.9,-0.7,0.1,0.7,1015.1,1016.54,1018.33,0.9,3.9,7,105,1.3,5.9,10.1,108,1.4,6.4,11,108,0.27,0,0,2,49,96,0,256.8,857.5,6162.4
United States,Troy,New York,12180,East,16-06-2022,167,50.7,57.8,67.9,45.4,51.5,56.7,39.2,45.5,51.2,48.7,56.9,67.9,48.7,56.9,67.9,50.7,57.8,67.9,43,65,75,5,6.5,8,1011.95,1013.73,1014.88,-1.1,0,0.7,1015.47,1017.12,1018.36,4.4,6,8.3,288,7.6,10.3,13.8,284,8.2,11.3,15,283,0.03,0,0,0,19,95,0,118.4,511.9,2841.8
United States,Troy,New York,12180,East,15-02-2022,46,63.2,72.9,80.5,61.9,66,69.6,60.2,62.2,64.2,63.2,73.7,82.5,63.2,72.9,80.5,63.2,73.7,82.5,56,70,94,11,11.9,12.8,1017.84,1019.4,1021.02,-0.7,-0.1,0.5,1020.94,1022.72,1024.54,2.3,7,12.6,41,3.9,10.2,16.7,40,4.2,10.8,17.5,40,0,0,0,0,17,68,0,310.4,1008.1,7450
United States,Troy,New York,12180,East,04-07-2022,185,58,59.7,60.5,57,58.8,59.7,56.4,58.2,59.2,55,57.4,58.7,55,57.4,58.7,58,59.7,60.5,94,95,96,9.6,10.2,10.6,1010.25,1012.32,1014.82,-0.9,0.1,1.1,1013.35,1015.35,1017.71,15.1,17.9,20.9,157,23.3,27.8,31.2,155,24.9,29.6,32.7,155,2.91,0,0,100,100,100,0,4.8,22.4,115.9
United States,Troy,New York,12180,East,27-01-2022,27,67.2,73.4,78.8,61.6,65.8,68.4,58.1,61.5,66.3,67.2,74,80.3,67.2,73.4,78.8,67.2,74,80.3,53,67,81,10.3,11.7,13.7,1010.71,1011.86,1013.18,-0.8,0,0.9,1013.87,1015.12,1016.37,4.1,8.1,11.4,49,7,12.4,16.8,47,7.6,13.2,17.6,46,0,0,0,2,40,98,0,338.8,1034.2,8130.2
United States,Troy,New York,12180,East,25-07-2022,206,47.1,55.9,62.6,46.5,52.7,55.8,45.8,50.1,52.3,46.8,55.5,62.6,46.8,55.5,62.6,47.1,55.9,62.6,62,82,97,6.5,7.6,8.3,1010.98,1014.85,1017.94,-1.3,-0.3,0.3,1014.12,1017.99,1021.25,1.6,4.4,6.7,349,1.5,6.7,10.9,354,1.5,7.1,11.8,354,0,0,0,0,0,1,0,150.8,579.6,3618.8
United States,Troy,New York,12180,East,06-08-2022,218,53.3,58.1,64.3,48.1,50.4,52.6,37.5,42.1,46,51,56.9,64.3,51,56.9,64.3,53.3,58.1,64.3,37,56,69,4.8,5.7,6.6,1002.98,1005.65,1009.36,-0.4,0.3,1.1,1006.16,1008.92,1012.64,5.8,8.5,10.7,287,10.6,14.2,17.1,284,11.5,15,18,284,0,0,0,0,1,6,0,170.1,638.2,4080.7
United States,Los Angeles,California,90004,West,28-07-2022,209,50.6,55.9,63.6,47.2,50.4,54.8,43.2,45.1,49.8,47.1,54.1,63.6,47.1,54.1,63.6,50.6,55.9,63.6,48,68,82,5.9,6.3,7.5,1016.73,1018.23,1019.65,-1,0,1,1020.3,1021.61,1023.15,3.5,7.9,10.7,253,6.3,12.2,15.7,250,6.8,13.1,16.7,250,0,0,0,0,20,84,0,155.2,594.8,3725
United States,Los Angeles,California,90004,West,29-08-2022,241,55,61.8,66.3,53.8,57.7,59.6,53,54.9,56,54.8,61.7,66.3,54.8,61.7,66.3,55,61.8,66.3,66,79,93,8.4,9.1,9.5,1016.19,1019.8,1023.31,-1.6,-0.3,0.3,1019.3,1023.06,1026.52,4.1,7.1,9.8,27,6.6,11,15,26,7.2,11.8,16.2,26,0,0,0,0,61,100,0,140.9,521.7,3381.7
United States,Los Angeles,California,90004,West,18-09-2022,261,53,60.6,70.5,47.8,51.8,56.6,39.2,42.5,46,51.6,60.1,70.5,51.6,60.1,70.5,53,60.6,70.5,34,53,73,5.1,5.8,6.6,1005.08,1007.25,1010.78,-0.7,0.2,1.7,1008.48,1010.52,1013.71,2.5,6,11.7,297,6.4,10.8,20.2,289,7,11.4,21.6,288,0,0,0,0,4,25,0,249.3,857.8,5983.2
United States,Los Angeles,California,90004,West,09-09-2022,252,57,60.4,65.7,53.1,57.1,58.9,49.9,54.7,58.5,56,59.9,65.7,56,59.9,65.7,57,60.4,65.7,65,82,97,7.6,9.1,10.4,1006.29,1008.65,1011.2,-1.4,-0.2,0.5,1009.59,1011.86,1014.44,6.3,8.1,10.4,5,10.6,13.5,17,2,11.1,14.2,18.2,1,0.54,0,0,1,66,100,0,129.7,556.1,3112.6
United States,Chicago,Illinois,60610,Central,23-09-2022,266,59.6,61.4,64.9,58.3,59.8,61.3,57.5,58.8,60.4,59.4,61.4,64.9,59.4,61.4,64.9,59.6,61.4,64.9,81,91,95,10,10.5,11.1,1008.99,1012.24,1014.63,-1.1,-0.3,0.5,1011.96,1015.34,1017.69,4.4,7,9.6,33,7.4,12.2,15.7,35,8.1,13.2,17,35,0.33,0,0,46,88,100,0,87,526.8,2088.5
United States,Gilbert,Arizona,85234,West,01-10-2022,274,52.6,57.1,61.2,50.6,53.3,55.7,47.8,50.2,52.8,51.5,55.7,61.2,51.5,55.7,61.2,52.6,57.1,61.2,69,78,91,7,7.6,8.4,1017.51,1019.42,1021.11,-0.8,-0.2,0.5,1020.88,1022.56,1024.36,4.8,8.3,10.9,161,7.2,12.3,16,159,7.8,13.1,17.2,159,0.09,0,0,1,74,100,0,167.4,859.7,4016.4
United States,Gilbert,Arizona,85234,West,14-09-2022,257,49.6,57.1,64.4,47.7,51.4,55.1,44.6,46.1,48.5,48.6,56.4,64.4,48.6,56.4,64.4,49.6,57.1,64.4,51,68,88,6.2,6.5,7.2,1017.99,1022.23,1025.1,-1.4,-0.3,0.4,1020.95,1025.4,1028.5,2.3,5.6,8.5,76,2.7,8.3,13,76,2.7,8.9,14,76,0,0,0,2,24,98,0,238,822.4,5711.8
United States,Springfield,Virginia,22153,South,27-09-2022,270,51.4,60.6,69.1,50.8,56.8,59.6,49.6,53.9,58.5,51.4,60.6,69.1,51.4,60.6,69.1,51.4,60.6,69.1,50,80,97,7.5,8.9,10.4,1007.8,1009.59,1011.96,-1.2,-0.2,0.5,1010.87,1012.61,1015,0.7,4.8,8.8,44,0.9,7.6,13.4,36,1,8,14.4,35,0.02,0,0,33,69,100,0,179.3,867,4302.9
United States,New York City,New York,10009,East,22-09-2022,265,59.9,61.6,66.1,58,59.2,60.7,55.5,57.7,59.3,58.9,61.4,66.1,58.9,61.4,66.1,59.9,61.6,66.1,73,87,94,9.3,10.1,10.6,1013.11,1014.71,1015.93,-0.7,0.1,0.8,1016.09,1017.68,1019.34,3.9,9.2,13.9,57,6.6,15.2,22.8,55,7.2,16.6,24.7,55,1,0,0,91,98,100,0,92,534,2208.2
United States,Jackson,Michigan,49201,Central,06-10-2022,279,58,60.3,63.7,56.6,58.6,60.6,55.7,57.5,59.4,56,59.7,63.7,56,59.7,63.7,58,60.3,63.7,79,91,95,9.3,9.9,10.7,1016.41,1018.68,1020.45,-1.1,-0.2,0.3,1019.84,1021.93,1023.66,6.2,9.3,13.1,43,10.3,14.2,19.5,43,11.2,15.2,20.9,43,0.35,0,0,13,77,100,0,84.7,404.1,2033.2
United States,Memphis,Tennessee,38109,South,10-10-2022,283,53.1,56.7,60.1,50.5,52.3,54,46.5,48.4,50.3,51.6,56,60.1,51.6,56,60.1,53.1,56.7,60.1,61,75,87,6.6,7.1,7.6,1021.59,1022.72,1023.97,-0.9,0,0.5,1024.55,1025.76,1027.15,3.4,5.3,7,141,5.4,7.7,10.9,138,5.8,8.2,11.7,137,0.04,0,0,69,91,100,0,118.3,479.5,2840.4
United States,Memphis,Tennessee,38109,South,23-10-2022,296,61.4,65,69.6,60.5,63.6,66.4,59.9,62.8,65.4,61.4,65,69.6,61.4,65,69.6,61.4,65,69.6,84,93,98,10.9,12.2,13.3,1008.17,1010.07,1012.01,-0.6,0.1,0.8,1011.27,1013.22,1015.2,2.4,5.2,8,58,3.7,8.7,13.6,56,3.9,9.1,14.4,56,0.41,0,0,98,100,100,0,133.3,703.5,3200.2
United States,Memphis,Tennessee,38109,South,22-10-2022,295,64,67,71.6,63.3,65.6,68.9,62.9,64.9,67.7,64,67,71.6,64,67,71.6,64,67,71.6,83,93,98,12.1,13.1,14.4,1007.45,1008.76,1009.87,-0.9,0,0.6,1010.86,1012,1012.92,8.9,10.5,12.4,24,15.7,18.3,21,22,16.6,19.2,22,22,1,0,0,26,72,100,0,277.1,933,6649.5
United States,Houston,Texas,77041,Central,07-09-2022,250,50.7,57.7,63.1,50,53.8,56.5,49,50.6,52.5,50.7,57.5,63.1,50.7,57.5,63.1,50.7,57.7,63.1,61,78,96,7.3,7.7,8.3,1019.01,1020.62,1022.56,-1,-0.1,0.4,1022.11,1023.83,1025.82,1,5,8.6,58,1.5,7.3,12.6,57,1.5,7.8,13.5,57,0.05,0,0,3,49,100,0,226,782.8,5423.3
United States,Houston,Texas,77041,Central,12-10-2022,285,55.4,60.8,65.1,53.6,57.3,60.1,52.2,54.9,57.7,55.4,60.7,65.1,55.4,60.7,65.1,55.4,60.8,65.1,72,81,92,8.2,9.1,10,1018.63,1020.06,1021.04,-0.9,0,0.7,1021.47,1023.2,1024.37,1.8,6.3,9.8,51,3.2,9.8,14.8,51,3.6,10.5,15.8,51,0.02,0,0,72,95,100,0,82.5,593,1980.8
United States,Houston,Texas,77041,Central,06-11-2022,310,51.9,64.6,73.6,51,58.1,61.2,50.1,53.2,56,51.9,64.6,74.4,51.9,64.6,73.6,51.9,64.6,74.4,46,69,95,7.6,8.5,9.4,1019.07,1021.23,1023.17,-0.9,-0.1,0.4,1022,1024.41,1026.5,1.6,6.6,12.3,49,3.1,9.3,16.2,46,3.4,9.9,17,45,0,0,0,1,16,52,0,347.5,1037.5,8341.7
United States,Houston,Texas,77070,Central,28-01-2022,28,71.1,75.7,82.4,67.5,68.7,70.1,63.3,65.1,66.5,71.1,76.8,84.2,71.1,75.7,82.4,71.1,76.8,84.2,53,71,84,12.5,13.2,13.8,1009.97,1011.76,1012.99,-0.6,0,0.8,1013.11,1015.12,1016.5,6.9,9.5,13,40,11.8,14.7,19.1,37,12.5,15.7,19.9,37,0,0,0,0,8,28,0,347,1026.1,8327.2
United States,Decatur,Alabama,35601,South,26-02-2022,57,67.2,68.9,70.6,65.9,67.5,69,65.1,66.9,68.3,67.2,68.9,70.6,67.2,68.9,70.6,67.2,68.9,70.6,91,93,96,13.1,14,14.7,1011.21,1012.25,1013.38,-0.6,0,0.6,1014.7,1015.49,1016.46,2.8,5.6,8.3,102,4.7,9.3,12.8,100,5.2,10.1,13.6,100,0.88,0,0,95,99,100,0,59.4,258.9,1423.8
United States,Decatur,Alabama,35601,South,05-03-2022,64,66.4,72.9,79.3,66,69.8,71.8,65.9,68.3,70.6,66.4,74,82.5,66.4,72.9,79.3,66.4,74,82.5,69,86,99,13.6,14.9,16.1,1000.59,1003,1006.31,-1,-0.2,0.4,1003.48,1006.14,1009.53,1.4,4.8,8.5,45,2.2,7.1,12.4,41,2.1,7.5,13.3,41,0.03,0,0,10,74,99,0,212.3,842.1,5096.7
United States,San Francisco,California,94122,West,19-02-2022,50,68.3,70.3,72.9,62.8,63.8,65.7,57.8,59.9,63.9,68.3,70.3,72.9,68.3,70.3,72.9,68.3,70.3,72.9,61,70,84,10.2,11,12.6,1013.26,1015.33,1017.67,-1,0,0.7,1016.76,1018.76,1021.12,4,7.7,13.5,138,6.3,11.4,20.7,136,6.7,12.2,22.2,136,0.03,0,0,2,79,99,0,129.3,442.7,3104.8
United States,San Francisco,California,94122,West,08-03-2022,67,64.5,69,70.7,63.2,68,69.9,62.5,67.5,69.6,64.5,69,70.7,64.5,69,70.7,64.5,69,70.7,91,95,97,12.1,14.4,15.5,1000.5,1001.81,1002.85,-1.4,-0.1,1.3,1004.01,1005.01,1006.08,3.8,10.6,23.9,202,6.4,15.9,36.5,195,6.9,16.8,38.4,194,1.97,0,0,75,97,100,0,78.1,307.7,1875
United States,Durham,North Carolina,27707,South,08-02-2022,39,60.7,66.3,73.5,59.7,62.1,64.5,57.4,59.6,60.9,60.5,66.3,73.5,60.5,66.3,73.5,60.7,66.3,73.5,59,80,96,10,10.8,11.3,1009.24,1011.87,1015.48,-1.1,-0.3,0.5,1012.42,1014.98,1018.71,2.2,5.4,7.7,189,3.7,8,10.7,187,3.9,8.4,11.5,187,0.04,0,0,0,29,98,0,273.3,1028,6558.9
United States,Chicago,Illinois,60623,Central,20-03-2022,79,61.4,67.8,74.9,59.3,61.8,63.6,52.1,57.8,60.9,61.3,67.9,75.7,61.3,67.8,74.9,61.4,67.9,75.7,45,72,89,8.3,10.2,11.3,1011.41,1013.55,1015.12,-0.8,-0.1,0.8,1014.62,1016.72,1018.31,4.9,6.3,8.3,208,6.9,9.4,12.2,205,7.3,10,13.1,205,0,0,0,2,31,98,0,265.9,880.5,6380.1
United States,Columbia,South Carolina,29203,South,02-04-2022,92,58.5,60.9,65.2,55.9,58.3,60.9,53.8,56.6,60.4,56,60.1,65.2,56,60.1,65.2,58.5,60.9,65.2,75,86,96,8.8,9.8,11.1,1008.21,1009.37,1010.52,-0.9,0,0.4,1011.46,1012.39,1013.61,6.5,11.9,19.7,241,11.4,20.2,33,235,12.2,21.1,34.3,235,0.32,0,0,4,89,100,0,34.5,145.6,828.5
United States,Rochester,Minnesota,55901,Central,21-01-2022,21,64.7,67.7,71.5,62.7,64.7,66.6,60.6,63,65.3,64.7,67.7,71.5,64.7,67.7,71.5,64.7,67.7,71.5,76,85,93,11.1,12.1,13,1022.55,1023.84,1025.36,-0.6,-0.1,0.5,1025.8,1027.18,1028.74,4.5,6.8,8.2,127,7.1,10.2,11.8,125,7.6,10.9,12.6,125,0.16,0,0,12,70,100,0,114.1,466.9,2738.6
United States,Rochester,Minnesota,55901,Central,14-02-2022,45,63.9,72,79.7,60.2,64.4,67.9,57.8,59.8,61.9,63.9,72.6,81,63.9,72,79.7,63.9,72.6,81,52,66,82,10.1,10.9,11.7,1019.43,1020.56,1021.84,-0.5,0.1,0.7,1022.63,1023.83,1025.5,2.8,7.2,12.5,31,4.9,10.6,16.7,29,5.3,11.3,17.5,29,0,0,0,0,45,93,0,312.4,989.7,7495.8
United States,Houston,Texas,77095,Central,15-04-2022,105,57.2,64.4,73.1,56.6,60.4,65.1,55.4,57.9,62.7,57.2,64.4,73.1,57.2,64.4,73.1,57.2,64.4,73.1,55,81,98,9.2,10.1,12,1016.94,1018.82,1020.84,-1,-0.2,0.5,1019.98,1022.04,1024.16,2.5,4.1,5.6,337,3.8,6.2,9.3,341,4.1,6.7,10.1,342,0,0,0,1,26,90,0,203.6,739.7,4885.4
United States,Los Angeles,California,90036,West,21-02-2022,52,70.4,75.1,85.4,66.4,69.3,71.6,62.5,66.3,71,70.4,76,87.5,70.4,75.1,85.4,70.4,76,87.5,49,76,97,12.2,13.9,16.1,1002.16,1005.9,1011.04,-0.8,0.3,1.1,1005.84,1009.19,1014.62,2,8,13.6,124,3.8,12.8,17.2,118,4.1,13.5,17.7,118,1.46,0,0,19,79,100,0,250.4,938.6,6010.2
United States,Los Angeles,California,90036,West,19-04-2022,109,60.9,69.4,77.2,58.4,63.1,65.9,56.7,59.3,61.9,60.9,69.8,78.9,60.9,69.4,77.2,60.9,69.8,78.9,53,71,93,9.8,10.8,11.8,1006.27,1010.04,1013.62,-1.2,-0.3,0.9,1009.99,1013.29,1017.07,3.3,7,12.1,9,5.4,11.4,19.2,7,5.9,12,20.2,6,0.08,0,0,44,82,100,0,189,680.1,4535.7
United States,Los Angeles,California,90036,West,01-05-2022,121,55.1,61.8,71.4,52.4,56.7,61.5,48.3,52.8,57.2,55.1,61.5,71.4,55.1,61.5,71.4,55.1,61.8,71.4,54,74,95,7.1,8.5,9.9,1017.42,1018.74,1019.79,-0.7,0,0.8,1020.55,1022.05,1022.99,1.4,4.3,7.7,226,1.7,6.2,11.2,220,1.8,6.6,11.9,218,0,0,0,0,36,98,0,161.6,648.8,3878.8
United States,Minneapolis,Minnesota,55407,Central,02-05-2022,122,58.2,63.7,71,57.3,60,63.2,56.4,57.6,59.1,58.2,63.7,71,58.2,63.7,71,58.2,63.7,71,64,81,97,9.5,10,10.6,1018.02,1019.2,1020.48,-0.8,0,0.7,1021.12,1022.35,1023.58,1.8,3.8,5.3,351,2.4,5.7,8.8,3,2.4,6.1,9.5,4,0.02,0,0,0,30,76,0,105,527,2519.4
United States,Minneapolis,Minnesota,55407,Central,24-02-2022,55,69,72.7,76.2,68.2,71.2,73.9,67.9,70.6,73,69,73.6,80.8,69,72.7,76.2,69,73.6,80.8,89,93,98,14.4,15.9,17.2,1012.59,1013.81,1014.88,-0.6,-0.1,0.5,1015.94,1017.16,1018.25,2.7,5.4,8.9,57,4.8,8.9,14.4,57,5.3,9.7,15.6,57,0.94,0,0,7,78,100,0,221.9,881.4,5327.2
United States,Minneapolis,Minnesota,55407,Central,19-05-2022,139,50.7,57,63.1,47.7,50.7,53.3,41.1,44.4,47.8,48.3,56.1,63.1,48.3,56.1,63.1,50.7,57,63.1,44,64,80,5.4,6.1,6.9,1019.19,1022.37,1026.17,-0.2,0.3,0.9,1022.61,1025.59,1029.7,4,5.9,8.5,225,5.3,8.7,13.6,219,5.5,9.3,14.7,217,0,0,0,0,62,100,0,133.5,531.3,3204.3
United States,Portland,Oregon,97206,West,25-03-2022,84,64.1,66.6,70.4,62.6,64.4,66.7,61.7,63.2,65.2,64.1,66.6,70.4,64.1,66.6,70.4,64.1,66.6,70.4,82,89,93,11.6,12.2,13.1,1013.78,1015.72,1017.99,-0.6,0.2,0.8,1016.93,1019.01,1021.34,1.8,5,7.6,132,3.4,8.1,11.8,128,3.6,8.8,12.8,127,0.79,0,0,72,92,100,0,164.1,819.7,3938.9
United States,New York City,New York,10009,East,05-06-2022,156,50.8,54.9,60.7,47.8,49.9,52.8,43.2,45,46.4,47,52.3,60.7,47,52.3,60.7,50.8,54.9,60.7,55,70,83,6,6.3,6.7,1003.8,1007.11,1010.87,-1.4,-0.3,0.4,1006.92,1010.4,1013.94,8.9,10.9,12.5,335,13.3,16.8,19.2,331,14,17.6,20.2,330,0,0,0,3,51,98,0,107.2,460.4,2572.2
United States,San Francisco,California,94122,West,16-05-2022,136,57.4,62.9,71.3,54.7,57.9,61.4,50.5,54.2,58.7,57.4,62.9,71.3,57.4,62.9,71.3,57.4,62.9,71.3,52,75,93,7.8,8.9,10.5,1008.99,1011.05,1013.54,-0.8,0.2,1.2,1012.43,1014.16,1016.32,0.6,4.6,8.6,260,0.7,7.6,13.7,258,0.8,8.1,14.8,258,0,0,0,0,1,2,0,157.4,600.9,3778.4
United States,Saint Paul,Minnesota,55106,Central,31-05-2022,151,49.6,54.1,60.6,44.3,48.1,51.5,37.8,41.7,45.1,44.6,50.8,59.9,44.6,50.8,59.9,49.6,54.1,60.6,49,63,71,4.8,5.7,6.5,987.87,993.95,1001.68,-0.7,0.6,1.5,990.88,996.96,1004.21,8.2,13.1,17.2,286,15.8,21.6,26.3,282,17.3,23.5,28.2,282,0,0,0,1,21,77,0,139,548.1,3336.5
United States,Chicago,Illinois,60610,Central,13-06-2022,164,47.6,55,60.2,44.6,48.9,51.3,40.7,42.6,44.7,47,54.1,60.1,47,54.1,60.1,47.6,55,60.2,49,64,85,5.3,5.7,6.2,1014.98,1017.55,1019.68,-0.6,0.2,0.9,1018.11,1020.74,1023.39,1.1,4.9,8.8,215,1.5,7.1,13.6,215,1.6,7.6,14.7,215,0,0,0,6,54,100,0,130.1,524.7,3122.9
United States,Chicago,Illinois,60610,Central,09-03-2022,68,62.7,66.2,69.9,58.7,62.9,65.3,56,60.9,64.8,62.7,66.2,69.9,62.7,66.2,69.9,62.7,66.2,69.9,74,83,96,9.5,11.4,13.1,1002.18,1007.52,1013.19,-0.3,0.4,1.1,1005.19,1010.18,1016.51,12.9,16.4,21.6,215,20.6,27.3,34.3,212,22.3,28.8,36,211,0.18,0,0,8,89,100,0,53.1,231.7,1272.9
United States,Chicago,Illinois,60610,Central,12-07-2022,193,47.1,52.5,60.9,46.4,50,53.3,45.3,47.6,49.7,46.9,52.3,60.9,46.9,52.3,60.9,47.1,52.5,60.9,57,85,97,6.4,7,7.5,1010.14,1012.84,1016.36,-1.1,-0.3,0.3,1013.53,1016.04,1019.67,0.6,2.8,4.9,267,0.8,4.1,8,267,0.8,4.3,8.4,266,0.02,0,0,74,92,100,0,126.5,516.3,3036
United States,Rochester,Minnesota,55901,Central,27-03-2022,86,62.6,66.6,71.3,61.4,65,68.2,60.7,64.2,66.9,62.6,66.6,71.3,62.6,66.6,71.3,62.6,66.6,71.3,84,92,98,11.2,12.7,13.9,1011.73,1014.63,1016.96,-0.7,-0.2,0.5,1015.03,1017.85,1020.16,1.8,4.5,7.5,113,3.3,7.2,11.4,111,3.7,7.8,12.2,111,0.49,0,0,48,86,100,0,147.4,657.7,3536.8
United States,Aurora,Colorado,80013,West,31-07-2022,212,47,55.1,62.4,45.2,49.3,52.7,41,43.4,46.3,45,53.9,62.4,45,53.9,62.4,47,55.1,62.4,46,66,87,5.4,5.9,6.6,1015.43,1018.92,1023.17,-1.1,-0.3,0.4,1018.69,1022.02,1026.5,4.7,7.1,9.5,354,7.6,11.1,15.1,355,8.2,12,16.3,355,0,0,0,4,79,100,0,129.8,555.4,3115.7
United States,Aurora,Colorado,80013,West,30-06-2022,181,52.4,57.1,62.3,48.6,51.9,54.3,44.9,47.2,49.6,51.4,56.6,62.3,51.4,56.6,62.3,52.4,57.1,62.3,56,70,81,6.2,6.8,7.4,1018.41,1019.94,1021.35,-0.7,0.1,0.8,1021.67,1023,1024.68,4.1,5.7,7.6,216,6.6,8.6,11.3,214,7,9.2,12.1,213,0.02,0,0,25,76,100,0,92.5,481.2,2219
United States,Aurora,Colorado,80013,West,03-08-2022,215,53.2,62,71.1,48.1,56,61.2,41.7,51.3,57.6,51.1,61.3,71.1,51.1,61.3,71.1,53.2,62,71.1,54,69,81,5.6,8.1,10.1,1006.63,1010.03,1013.06,-1.2,-0.2,0.7,1010.12,1013.2,1016.39,6.4,9.3,10.9,360,9.8,15.2,18.5,356,10.5,16.1,19.7,355,0,0,0,0,36,99,0,159.7,603.2,3833
